id	name	type	time_limit	score	passed_minimum	level	price	number_of_questions	quiz_session_number_of_user	quiz_session_avg_user_score
2674	Unit 9. New round- up Starter	2	1800	10	5	1	0	20	0	0
2675	Unit 10. New round- up Starter	2	1800	10	5	1	0	20	0	0
2676	Explore our World 4 Unit 1	2	1800	10	5	1	0	20	1	9
2677	Explore our World 4 Unit 2	2	1800	10	5	1	0	20	1	9
2678	Explore our World 4 Unit 3	2	1800	10	5	1	0	20	1	8
2679	Explore our World 4 Unit 4	2	1800	10	5	1	0	20	1	5
2680	Explore our World 4 Unit 5	2	1800	10	5	1	0	20	1	7
2681	Explore our World 4 Review Unit 1 - Unit 4	2	1800	10	5	1	0	20	1	9
2682	Explore our World 4 Unit 6	2	1800	10	5	1	0	20	1	8.5
2683	Explore our World 4 Unit 7	2	1800	10	5	1	0	20	1	7
2684	Explore our World 4 Unit 8	2	1800	10	5	1	0	20	0	0
2685	Explore our World 4 Review Unit 5-Unit 8	2	1800	10	5	1	0	20	0	0
2686	Unit 13_New Round up 2	2	1800	10	5	1	0	20	0	0
2687	Unit 14_New Round up 2	2	1800	10	5	1	0	20	0	0
2688	Progress check 7_New Round up 2	2	1800	10	5	1	0	20	0	0
2689	Progress check 8_New Round up 2	2	1800	10	5	1	0	20	0	0
2690	Unit 15_New Round up 2	2	1800	10	5	1	0	20	0	0
2691	Unit 16_New Round up 2	2	1800	10	5	1	0	20	0	0
2692	Lesson  4. The Verb To Be	2	1800	10	5	1	0	20	0	0
2693	"Lesson 5. This, That, These, Those"	2	1800	10	5	1	0	20	0	0
2694	Lesson 11. Present Simple	2	1800	10	5	1	0	20	0	0
2698	Lesson  4. The Verb To Be	2	1800	10	5	1	0	20	0	0
2696	Lesson 18. Some - Any	2	1800	10	5	1	0	20	0	0
2697	Lesson 19. -ing form - The to infinitive	2	1800	10	5	1	0	20	0	0
2699	Unit 9_Round up 2	2	1800	10	5	1	0	20	0	0
2700	Unit10_Round up 2	2	1800	10	5	1	0	20	0	0
2701	Unit 11_Round up 2	2	1800	10	5	1	0	20	0	0
2702	Unit 12_Round up 2	2	1800	10	5	1	0	20	0	0
2703	Progress check 5_Round up 2	2	1800	10	5	1	0	20	0	0
2704	Progress check 6_Round up 2	2	1800	10	5	1	0	20	0	0
2705	Explore our World 5 Unit 1	2	1800	10	5	1	0	20	0	0
2706	Explore our World 5 Unit 2	2	1800	10	5	1	0	20	0	0
2707	Explore our World 5 Unit 3	2	1800	10	5	1	0	20	0	0
2708	Explore our World 5 Unit 4	2	1800	10	5	1	0	20	0	0
2709	Explore our World 5 Unit 5	2	1800	10	5	1	0	20	0	0
2710	Explore our World Review Unit 1- Unit 4	2	1800	10	5	1	0	20	0	0
2711	Unit 5_Explore our World 2	2	1800	10	5	1	0	20	0	0
2712	Unit 6_Explore our World 2	2	1800	10	5	1	0	20	0	0
2713	Unit 7_Explore our World 2	2	1800	10	5	1	0	20	0	0
2714	Unit 17_New Round up 2	2	1800	10	5	1	0	20	0	0
2715	Unit 18_New Round up 2	2	1800	10	5	1	0	20	0	0
2716	Unit 19_New Round up 2	2	1800	10	5	1	0	20	0	0
2717	Unit 20_New Round up 2	2	1800	10	5	1	0	20	0	0
2718	Unit 21_New Round up 2	2	1800	10	5	1	0	20	0	0
2719	Unit 22_New Round up 2	2	1800	10	5	1	0	20	0	0
2720	Progress check 9_New Round up 2	2	1800	10	5	1	0	20	0	0
2721	Progress check 10_New Round up 2	2	1800	10	5	1	0	20	0	0
2722	Progress Check 3. NR1	2	1800	10	5	1	0	20	0	0
2723	Progress Check 4	2	1800	10	5	1	0	20	0	0
2724	Progress check 5	2	1800	10	5	1	0	20	0	0
2725	Progress check 6	2	1800	10	5	1	0	20	0	0
2726	Unit 1 New round-up 3	2	1800	10	5	1	0	20	0	0
2727	Unit 2 New round up 3	2	1800	10	5	1	0	20	0	0
2728	Unit 3 New round-up 3	2	1800	10	5	1	0	20	0	0
2729	Unit 4 New round-up 3	2	1800	10	5	1	0	20	0	0
2730	Unit 5 New round-up 3	2	1800	10	5	1	0	20	0	0
2731	Unit 6 New round-up 3	2	1800	10	5	1	0	20	0	0
2732	Unit 7 New round-up 3	2	1800	10	5	1	0	20	0	0
2733	Unit 8 New round-up 3	2	1800	10	5	1	0	20	0	0
2734	Unit 9 New round-up 3	2	1800	10	5	1	0	20	0	0
2735	Unit 10 New round-up 3	2	1800	10	5	1	0	20	0	0
2736	Unit 11 New round-up 3	2	1800	10	5	1	0	20	0	0
2737	Unit 12 New-round up 3	2	1800	10	5	1	0	20	0	0
2738	Unit 13 New round-up 3	2	1800	10	5	1	0	20	0	0
2739	Unit 14 New round-up 3	2	1800	10	5	1	0	20	0	0
2740	Unit 15 New round-up 3	2	1800	10	5	1	0	20	0	0
2741	Unit 16 New Round up 3	2	1800	10	5	1	0	20	0	0
2742	Unit 17 New Round up 3	2	1800	10	5	1	0	20	0	0
2743	Progress Check 1 New round up 3	2	1800	10	5	1	0	20	0	0
2744	Progress Check 2 New round up 3	2	1800	10	5	1	0	20	0	0
2745	Progress Check 3 New round-up 3	2	1800	10	5	1	0	20	0	0
2746	Progress Check 4 _ New Round up 3	2	1800	10	5	1	0	20	0	0
2747	Progress check5_New round-up 3	2	1800	10	5	1	0	20	0	0
2748	Explore our world 5 Unit 6	2	1800	10	5	1	0	20	0	0
2749	Explore our world 5 Unit 7	2	1800	10	5	1	0	20	0	0
2750	Explore our world 5 Unit 8	2	1800	10	5	1	0	20	0	0
2751	Explore our world 5 Review U5-8	2	1800	10	5	1	0	20	0	0
2752	Unit 3_Explore our World 2	2	1800	10	5	1	0	20	0	0
2753	Unit 4_Explore our World 2	2	1800	10	5	1	0	20	0	0
2754	Unit 1-4 Review_Explore our World 2	2	1800	10	5	1	0	20	0	0
2756	Unit 8_Explore our World 2	2	1800	10	5	1	0	20	0	0
2757	Unit 1_Explore Our World 3	2	1800	10	5	1	0	20	0	0
2758	Unit 2_Explore Our World 3	2	1800	10	5	1	0	20	0	0
2759	Unit 3_Explore Our World 3	2	1800	10	5	1	0	20	0	0
2760	Unit 4_Explore Our World 3	2	1800	10	5	1	0	20	0	0
2761	Unit 1-4 Review_Explore Our World 3	2	1800	10	5	1	0	20	0	0
2762	Unit 1_New Round up 6	2	1800	10	5	1	0	20	0	0
2763	Unit 2_New Round up 6	2	1800	10	5	1	0	20	0	0
2764	Unit 3_New Round up 6	2	1800	10	5	1	0	20	0	0
2768	Unit 11. New Round-up Starter	2	1800	10	5	1	0	20	0	0
2766	Unit 4_New Round up 6	2	1800	10	5	1	0	20	0	0
2767	Progress check 1_New Round up 6	2	1800	10	5	1	0	20	0	0
2771	Unit 13. New round-up starter	2	1800	10	5	1	0	20	0	0
2770	Unit 12. New round-up Starter	2	1800	10	5	1	0	20	0	0
2772	Unit 14. New Round-up Starter	2	1800	10	5	1	0	20	0	0
2773	Unit 15. New round up Starter	2	1800	10	5	1	0	20	0	0
2774	Unit 16. New round up Starter	2	1800	10	5	1	0	20	2	4.5
2775	Unit 17 New round up Starter	2	1800	10	5	1	0	20	0	0
2776	Progress check 4. New Round-up Starter	2	1800	10	5	1	0	20	1	8
2777	Progress check 5 New Round-up Starter	2	1800	10	5	1	0	20	1	9
2778	Progress check 6. New Round-up Starter	2	1800	10	5	1	0	20	0	0
2779	Progress check 7. New Round-up Starter	2	1800	10	5	1	0	20	4	5.875
2780	Progress check 8 New Round-up Starter	2	1800	10	5	1	0	20	1	9.5
2785	Unit 1 _round-up-4	2	1800	10	5	1	0	20	0	0
2782	Progress check 8. New Round-up 1	2	1800	10	5	1	0	20	0	0
2783	Progress check 7. New Round-up 1	2	1800	10	5	1	0	20	0	0
2784	Progress check 9. New Round-up 1	2	1800	10	5	1	0	20	0	0
2786	Unit 2 _round-up-4	2	1800	10	5	1	0	20	0	0
2787	Unit 3 _round-up-4	2	1800	10	5	1	0	20	0	0
2788	Unit 4 _round-up-4	2	1800	10	5	1	0	20	0	0
2789	Unit 5 _round-up-4	2	1800	10	5	1	0	20	0	0
2790	Unit 6 _round-up-4	2	1800	10	5	1	0	20	0	0
2791	Unit 7 _round-up-4	2	1800	10	5	1	0	20	0	0
2792	Unit 8_round-up-4	2	1800	10	5	1	0	20	0	0
2793	Unit 9 _round-up-4	2	1800	10	5	1	0	20	0	0
2794	Unit 10_round-up-4	2	1800	10	5	1	0	20	0	0
2795	Unit 5_New Round up 6	2	1800	10	5	1	0	20	0	0
2796	Unit 18. New round-up 3	2	1800	10	5	1	0	20	0	0
2797	Unit 19 New round-up 3	2	1800	10	5	1	0	0	0	0
2798	Unit 20 New round-up 3	2	1800	10	5	1	0	20	0	0
2799	Progress Check 6 New round-up 3	2	1800	10	5	1	0	20	0	0
2800	Progress Check 7 New round-up 3	2	1800	10	5	1	0	20	0	0
2801	Unit 19 New round-up 3	2	1800	10	5	1	0	20	0	0
2802	Unit 1_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2803	Unit 2_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2804	Unit 3_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2805	Revision 1_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2806	Unit 4_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2807	Unit 5_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2808	Unit 6_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2809	Revision 2_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2810	Unit 7_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2811	Unit 8_Market Leader Elementary	2	1800	10	5	1	0	12	0	0
2812	Unit 8_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2813	Unit 9_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2814	Unit 10_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2815	Unit 11_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2816	Unit 12_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2817	Revision 4_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2818	Grammar reference_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2819	Writing file_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2820	Activity file_Market Leader Elementary	2	1800	10	5	1	0	20	0	0
2821	Unit 6_Explore Our World 3	2	1800	10	5	1	0	20	0	0
2822	Unit 5_Explore Our World 3	2	1800	10	5	1	0	20	0	0
2823	Unit 7_Explore Our World 3	2	1800	10	5	1	0	20	0	0
2824	Unit 7_Explore Our World 3	2	1800	10	5	1	0	20	0	0
2825	Unit 8_Explore Our World 3	2	1800	10	5	1	0	20	0	0
2826	Unit 11_round-up-4	2	1800	10	5	1	0	20	0	0
2827	Unit 1 2_round-up-4	2	1800	10	5	1	0	20	0	0
2828	Unit 8_Explore Our World 3	2	1800	10	5	1	0	20	1	8.5
2829	Unit 1 3_round-up-4	2	1800	10	5	1	0	20	0	0
2830	Unit 1 4_round-up-4	2	1800	10	5	1	0	20	0	0
2831	Unit 1 5_round-up-4	2	1800	10	5	1	0	20	3	1.833333333
2832	Unit 1 6_round-up-4	2	1800	10	5	1	0	20	2	1.25
2833	Unit 8_New Round up 6	2	1800	10	5	1	0	20	0	0
2834	Unit 9_New Round up 2	2	1800	10	5	1	0	20	0	0
2835	Progress check 3_New Round up 6	2	1800	10	5	1	0	20	0	0
2836	Unit 6_New Round up 6	2	1800	10	5	1	0	20	0	0
2837	Unit 7_New Round up 6	2	1800	10	5	1	0	20	0	0
2838	Progress check 2_New Round up 6	2	1800	10	5	1	0	20	0	0
2839	Unit 1_New Round-up 5	2	1800	10	5	1	0	20	0	0
2840	Unit 2_New Round-up 5	2	1800	10	5	1	0	20	0	0
2841	Unit 3_New Round-up 5	2	1800	10	5	1	0	20	0	0
2842	Unit 4_New Round-up 5	2	1800	10	5	1	0	20	0	0
2843	Unit 5_New Round-up 5	2	1800	10	5	1	0	20	0	0
2844	Unit 7_New Round-up 5	2	1800	10	5	1	0	20	0	0
2845	Unit 6_New Round-up 5	2	1800	10	5	1	0	20	0	0
2846	Unit 7_New Round-up 5	2	1800	10	5	1	0	20	0	0
2847	Unit 8_New Round-up 5	2	1800	10	5	1	0	20	0	0
2848	Unit 9_New Round-up 5	2	1800	10	5	1	0	20	0	0
2849	Unit 10_New Round-up 5	2	1800	10	5	1	0	20	0	0
2850	Unit 11_New Round-up 5	2	1800	10	5	1	0	20	0	0
2851	Unit 12_New Round-up 5	2	1800	10	5	1	0	20	0	0
2852	Unit 13_New Round-up 5	2	1800	10	5	1	0	20	0	0
2853	Unit 14_New Round-up 5	2	1800	10	5	1	0	20	0	0
2854	Unit 15_New Round-up 5	2	1800	10	5	1	0	20	0	0
2855	Progress Check 1_New Round-up 5	2	1800	10	5	1	0	20	0	0
2856	Progress Check 2_New Round-up 5	2	1800	10	5	1	0	20	0	0
2857	Progress Check 3_New Round-up 5	2	1800	10	5	1	0	20	0	0
2858	Progress Check 4_New Round-up 5	2	1800	10	5	1	0	20	0	0
2859	Progress Check 5_New Round-up 5	2	1800	10	5	1	0	20	0	0
2860	Unit 17 _round-up-4	2	1800	10	5	1	0	20	1	0
2861	Unit 18 _round-up-4	2	1800	10	5	1	0	20	0	0
2862	Progress Check 1_round-up-4	2	1800	10	5	1	0	1	0	0
2863	Progress Check 1_round-up-4	2	1800	10	5	1	0	1	0	0
2864	Progress Check 2_round-up-4	2	1800	10	5	1	0	20	0	0
2865	Progress Check 3_round-up-4	2	1800	10	5	1	0	20	0	0
2866	Progress Check 4_round-up-4	2	1800	10	5	1	0	20	0	0
2867	Progress Check 4_round-up-4	2	1800	10	5	1	0	20	0	0
2868	Progress Check 6_round-up-4	2	1800	10	5	1	0	20	1	6
2869	Progress Check 7_round-up-4	2	1800	10	5	1	0	20	3	3.666666667
2870	Progress Check 8_round-up-4	2	1800	10	5	1	0	20	20	3.35
2871	Progress Check 9_round-up-4	2	1800	10	5	1	0	20	3	4
2872	Unit 1_Market Leader-Advanced	2	1800	10	5	1	0	20	0	0
2886	TRIAL OVER 18	2	1800	10	5	1	0	20	0	0
2874	Trial A1: 6-8 years old.	2	1800	10	5	1	0	20	0	0
2875	Unit 6_Market Leader Pre-Intermediate	2	1800	10	5	1	0	20	0	0
2876	Unit 7 Market Leader Pre-Intermediate	2	1800	10	5	1	0	20	0	0
2877	Unit 8 Market Pre-Intermediate	2	1800	10	5	1	0	20	2	8.75
2878	Unit 9 Market Pre-Intermediate	2	1800	10	5	1	0	20	3	8.5
2879	Revision 1 Market Leader Pre-Intermediate	2	1800	10	5	1	0	20	0	0
2882	Trial A1 6-8 years old.	2	1800	10	5	1	0	20	0	0
2881	Trial_class_A1_8-10 years	2	1800	10	5	1	0	20	0	0
2883	Trial class_A1 15-17 years old	2	1800	10	5	1	0	20	0	0
2884	B2 LEVEL. SPEAKING TEST FOR ADULTS	2	1800	10	5	1	0	20	0	0
2885	Trial 11-14 years old.	2	1800	10	5	1	0	20	0	0
2887	TRIAL A2 6-8 YEARS OLD	2	1800	10	5	1	0	20	0	0
2888	Trial_class_A1_8-10 years	2	1800	10	5	1	0	20	0	0
2889	Trial class_A1 15-17 years old	2	1800	10	5	1	0	20	0	0
2890	Trial class_A1 15-17 years old	2	1800	10	5	1	0	20	0	0
2891	B2 LEVEL. SPEAKING TEST FOR ADULTS	2	1800	10	5	1	0	20	0	0
2892	Progress Check 1_round-up-4	2	1800	10	5	1	0	1	0	0
2893	Progress Check 2_round-up-4	2	1800	10	5	1	0	20	0	0
2894	Unit 1_Market Leader Intermediate	2	1800	10	5	1	0	20	3	8.5
2895	Unit 2_Market Leader Intermediate	2	1800	10	5	1	0	20	3	9.5
2896	Unit 3_Market Leader Intermediate	2	1800	10	5	1	0	20	3	7.166666667
2897	Unit 4_Market Leader Intermediate	2	1800	10	5	1	0	20	0	0
2898	Unit 5_Market Leader Intermediate	2	1800	10	5	1	0	20	0	0
2899	Unit 6_Market Leader Intermediate	2	1800	10	5	1	0	20	0	0
2900	Unit B_Market Leader Intermediate	2	1800	10	5	1	0	20	0	0
2901	Unit A_Market Leader Intermediate	2	1800	10	5	1	0	20	0	0
2902	Unit 7_Market Leader Intermediate	2	1800	10	5	1	0	20	0	0
2903	Unit 6_Market Leader Intermediate	2	1800	10	5	1	0	20	0	0
2904	Unit 8_Market Leader Intermediate	2	1800	10	5	1	0	20	0	0
2905	Unit 9_Market Leader Intermediate	2	1800	10	5	1	0	20	0	0
2906	Unit C_Market Leader Intermediate	2	1800	10	5	1	0	20	2	9.5
2907	Unit 10_Market Leader Intermediate	2	1800	10	5	1	0	20	0	0
2908	Unit 11_Market Leader Intermediate	2	1800	10	5	1	0	20	0	0
2909	Unit 12_Market Leader Intermediate	2	1800	10	5	1	0	20	0	0
2910	Unit D_Market Leader Intermediate	2	1800	10	5	1	0	20	0	0
2911	The social culture game_Market Leader Intermediate	2	1800	10	5	1	0	20	0	0
2912	Writing file	2	1800	10	5	1	0	20	0	0
2913	Unit 4_Market Leader Intermediate	2	1800	10	5	1	0	20	0	0
2914	Unit 2_Market Leader-Advanced	2	1800	10	5	1	0	20	0	0
2915	Unit 3_Market Leader-Advanced	2	1800	10	5	1	0	20	0	0
2916	Unit A-Revision_Market Leader-Advanced	2	1800	10	5	1	0	20	0	0
2917	Unit 4_Market Leader-Advanced	2	1800	10	5	1	0	20	0	0
2918	Unit 5_Market Leader-Advanced	2	1800	10	5	1	0	20	0	0
2919	Unit 6_Market Leader-Advanced	2	1800	10	5	1	0	1	0	0
2920	Unit B-Revision_Market Leader-Advanced	2	1800	10	5	1	0	20	0	0
2921	Unit 7_Market Leader-Advanced	2	1800	10	5	1	0	20	0	0
2922	Unit 8_Market Leader-Advanced	2	1800	10	5	1	0	20	0	0
2923	Unit 9_Market Leader-Advanced	2	1800	10	5	1	0	20	0	0
2924	Unit C-Revision_Market Leader-Advanced	2	1800	10	5	1	0	20	0	0
2925	Unit 10_Market Leader-Advanced	2	1800	10	5	1	0	20	0	0
2926	Unit 11_Market Leader-Advanced	2	1800	10	5	1	0	20	0	0
2937	Unit 12_New Round up 6	2	1800	10	5	1	0	20	0	0
2928	Unit D-Revision_Market Leader-Advanced	2	1800	10	5	1	0	20	0	0
2938	Progress check 4_New Round up 6	2	1800	10	5	1	0	20	0	0
2936	Unit 11_New Round up 6	2	1800	10	5	1	0	20	0	0
2935	Unit 10_New Round up 6	2	1800	10	5	1	0	20	0	0
2934	TRIAL A2 OVER 18	2	1800	10	5	1	0	20	0	0
2933	TRIAL A1 11-14	2	1800	10	5	1	0	20	0	0
2939	Unit 1_Market leader-Upper-Intermediate	2	1800	10	5	1	0	20	0	0
2940	Unit 2_Market leader-upper intermediate	2	1800	10	5	1	0	20	0	0
2941	Unit 3_Market leader-upper intermediate.	2	1800	10	5	1	0	20	0	0
2950	Unit 6_Market Leader-Advanced	2	1800	10	5	1	0	20	0	0
2943	Unit A-Revision_Market leader-upper intermediate	2	1800	10	5	1	0	20	0	0
2944	Unit 4_Market leader-upper intermediate	2	1800	10	5	1	0	20	0	0
2945	Unit 5_Market leader-upper intermediate	2	1800	10	5	1	0	20	0	0
2946	Unit 6_Market leader-upper intermediate	2	1800	10	5	1	0	20	0	0
2947	Unit 7_Market leader-upper intermediate	2	1800	10	5	1	0	20	0	0
2948	Progress Check 1_round-up-4	2	1800	10	5	1	0	20	0	0
2949	Unit B-Revison_Market leader-upper intermediate	2	1800	10	5	1	0	20	0	0
2951	Unit 12_Market Leader-Advanced	2	1800	10	5	1	0	20	0	0
2952	Unit 8_Market leader-upper intermediate	2	1800	10	5	1	0	20	0	0
2953	Unit C-Revison_Market leader-upper intermediate	2	1800	10	5	1	0	20	0	0
2954	Unit 10_market leader-upper intermediate	2	1800	10	5	1	0	20	0	0
2955	Unit 12_Market leader-upper intermediate	2	1800	10	5	1	0	20	0	0
2956	Unit D-Revision_Market leader-upper intermediate	2	1800	10	5	1	0	20	0	0
2957	Unit 9_Market leader-upper intermediate	2	1800	10	5	1	0	20	0	0
2958	Unit 11_Market leader-upper intermediate	2	1800	10	5	1	0	20	0	0
2959	Unit 1 Marker Leader Pre-Intermediate	2	1800	10	5	1	0	20	0	0
2960	Unit 2 Maker Leader Pre-Intermediate	2	1800	10	5	1	0	20	0	0
2961	Unit 3 Maker Leader Pre-Intermediate	2	1800	10	5	1	0	0	0	0
2962	Unit 3 Maker Leader Pre-Intermediate	2	1800	10	5	1	0	20	0	0
2963	Unit 4 Maker Leader Pre-Intermediate	2	1800	10	5	1	0	20	0	0
2964	Unit 5 Market Leader Pre-Intermediate	2	1800	10	5	1	0	20	0	0
2965	Revision 2 Market Leader Pre-Intermediate	2	1800	10	5	1	0	20	2	9
2966	Revision 3 Market Lead Pre-Intermediate	2	1800	10	5	1	0	20	1	9
2967	Unit 10 Market Leader Pre-Intermediate	2	1800	10	5	1	0	20	2	9.75
2968	Unit 11 Market Leader Pre-Intermediate	2	1800	10	5	1	0	20	3	5.166666667
2969	Unit 12 Market Leader Pre-Intermediate	2	1800	10	5	1	0	20	3	5.166666667
2970	Revision 4 Market Leader Pre-Intermediate	2	1800	10	5	1	0	20	3	8.166666667
2971	Grammar reference	2	1800	10	5	1	0	20	2	4
2972	Writing file	2	1800	10	5	1	0	20	3	8.833333333
2973	"Lesson  13. Present Simple, Present Continuous"	2	1800	10	5	1	0	20	0	0
2974	Lesson 14. Prepositions of Place	2	1800	10	5	1	0	20	0	0
2975	Lesson 15. Prepositions of Time	2	1800	10	5	1	0	20	0	0
2976	Lesson 16. Question Words	2	1800	10	5	1	0	20	0	0
2977	"Lesson  17. How much, How many"	2	1800	10	5	1	0	20	0	0
2978	Progress Check 1	2	1800	10	5	1	0	20	0	0
2979	Progress Check 3	2	1800	10	5	1	0	20	0	0
2980	U5_8_Explore our World 2	2	1800	10	5	1	0	20	0	0
2981	Unit 1_Destination B1	2	1800	10	5	1	0	20	0	0
2982	Chapter 1 - Vowels - Unit 1	2	1800	10	5	1	0	20	0	0
2983	Chapter 1 - Vowels - Unit 2	2	1800	10	5	1	0	20	0	0
2984	Chapter 1 - Vowels - Unit 3	2	1800	10	5	1	0	20	0	0
2985	Chapter 1 - Vowels - Unit 4	2	1800	10	5	1	0	20	0	0
2986	Chapter 1 - Vowels - Unit 5	2	1800	10	5	1	0	20	0	0
2987	Chapter 2 - Consonants - Unit 1	2	1800	10	5	1	0	20	0	0
2988	Chapter 2 - Consonants - Unit 2	2	1800	10	5	1	0	20	0	0
2989	Chapter 2 - Consonants - Unit 3	2	1800	10	5	1	0	20	0	0
2990	Chapter 2 - Consonants - Unit 4	2	1800	10	5	1	0	20	0	0
2991	Chapter 2 - Consonants - Unit 5	2	1800	10	5	1	0	20	0	0
2992	Chapter 2 - Consonants - Unit 7	2	1800	10	5	1	0	20	0	0
2993	Chapter 2 - Consonants - Unit 8	2	1800	10	5	1	0	20	0	0
2994	Chapter 2 - Consonants - Unit 9	2	1800	10	5	1	0	20	0	0
2995	Chapter 2 - Consonants - Unit 10	2	1800	10	5	1	0	20	0	0
2996	Chapter 2 - Consonants - Unit 10	2	1800	10	5	1	0	20	0	0
2997	Chapter 2 - Consonants - Unit 11	2	1800	10	5	1	0	20	0	0
2998	Chapter 2 - Consonants - Unit 12	2	1800	10	5	1	0	20	0	0
2999	Chapter 2 - Consonants - Unit 13	2	1800	10	5	1	0	20	0	0
3000	Chapter 2 - Consonants - Unit Review	2	1800	10	5	1	0	20	0	0
3001	Chapter 2 - Consonants - Unit 14	2	1800	10	5	1	0	20	0	0
3002	Writing file_ Market Leader Upper-Intermediate	2	1800	10	5	1	0	20	0	0
3003	Unit 1_Destination B1	2	1800	10	5	1	0	20	1	7
3004	Unit 2_Destination B1	2	1800	10	5	1	0	20	0	0
3005	Unit 3_Destination B1	2	1800	10	5	1	0	20	0	0
3006	Unit 4_Destination B1	2	1800	10	5	1	0	20	0	0
3007	Unit 5_Destination B1	2	1800	10	5	1	0	20	0	0
3008	Unit 6_Destination B1	2	1800	10	5	1	0	20	0	0
3009	Unit 7_Destination B1	2	1800	10	5	1	0	20	0	0
3010	Unit 8_Destination B1	2	1800	10	5	1	0	20	0	0
3011	Unit 9_Destination B1	2	1800	10	5	1	0	20	0	0
3012	Unit 10_Destination B1	2	1800	10	5	1	0	20	2	0
3013	Unit 11_Destination B1	2	1800	10	5	1	0	20	1	0
3014	Unit 12_Destination B1	2	1800	10	5	1	0	20	0	0
3015	Unit 13_Destination B1	2	1800	10	5	1	0	20	5	0
3016	Unit 14_Destination B1	2	1800	10	5	1	0	20	0	0
3017	Unit 15_Destination B1	2	1800	10	5	1	0	20	0	0
3018	Unit 16_Destination B1	2	1800	10	5	1	0	20	0	0
3019	Unit 17_Destination B1	2	1800	10	5	1	0	20	0	0
3020	Unit 18_Destination B1	2	1800	10	5	1	0	20	0	0
3021	Unit 19_Destination B1	2	1800	10	5	1	0	20	0	0
3022	Unit 20_Destination B1	2	1800	10	5	1	0	20	0	0
3023	Unit 21_Destination B1	2	1800	10	5	1	0	20	0	0
3024	Unit 22_Destination B1	2	1800	10	5	1	0	20	0	0
3025	Unit 23_Destination B1	2	1800	10	5	1	0	20	0	0
3026	Unit 24_Destination B1	2	1800	10	5	1	0	20	0	0
3030	Unit 26_Destination B1	2	1800	10	5	1	0	20	0	0
3028	Review 8_Destination B1	2	1800	10	5	1	0	20	0	0
3029	Unit 25_Destination B1	2	1800	10	5	1	0	20	0	0
3031	Unit 27_Destination B1	2	1800	10	5	1	0	20	0	0
3032	Review 9_Destination B1	2	1800	10	5	1	0	20	0	0
3033	Unit 28_Destination B1	2	1800	10	5	1	0	20	0	0
3034	Unit 29_Destination B1	2	1800	10	5	1	0	20	0	0
3035	Unit 30_Destination B1	2	1800	10	5	1	0	20	0	0
3036	Review 10_Destination B1	2	1800	10	5	1	0	20	0	0
3037	Review 10_Destination B1	2	1800	10	5	1	0	20	0	0
3038	Unit 31_Destination B1	2	1800	10	5	1	0	20	0	0
3039	Unit 32_Destination B1	2	1800	10	5	1	0	20	0	0
3040	Unit 33_Destination B1	2	1800	10	5	1	0	20	0	0
3041	Review 11_Destination B1	2	1800	10	5	1	0	20	0	0
3042	Unit 34_Destination B1	2	1800	10	5	1	0	20	0	0
3043	Unit 35_Destination B1	2	1800	10	5	1	0	20	0	0
3044	Unit 36_Destination B1	2	1800	10	5	1	0	20	0	0
3045	Review 12_Destination B1	2	1800	10	5	1	0	20	0	0
3046	Unit 37_Destination B1	2	1800	10	5	1	0	20	0	0
3047	Unit 38_Destination B1	2	1800	10	5	1	0	20	0	0
3048	Unit 39_Destination B1	2	1800	10	5	1	0	20	0	0
3049	Unit 40_Destination B1	2	1800	10	5	1	0	20	0	0
3050	Unit 41_Destination B1	2	1800	10	5	1	0	20	0	0
3051	Unit 42_Destination B1	2	1800	10	5	1	0	20	0	0
3052	Review 14_Destination B1	2	1800	10	5	1	0	20	0	0
3053	Progress Test 2_Destination B1	2	1800	10	5	1	0	20	0	0
3054	Review 13_Destination B1	2	1800	10	5	1	0	20	0	0
3055	Unit 2: Destination B2	2	1800	10	5	1	0	20	0	0
3056	Review 1: Destination B2	2	1800	10	5	1	0	20	0	0
3057	Unit 3: Destination B2	2	1800	10	5	1	0	20	0	0
3058	Unit 4: Destination B2	2	1800	10	5	1	0	20	1	0
3059	Review 2: Destination B2	2	1800	10	5	1	0	20	0	0
3060	Unit 5: Destination B2	2	1800	10	5	1	0	20	0	0
3061	Unit 6: Destination B2	2	1800	10	5	1	0	20	0	0
3062	Review 3: Destination B2	2	1800	10	5	1	0	20	0	0
3063	Unit 7: Destination	2	1800	10	5	1	0	20	0	0
